price,normalPrice,discount,discount_percentage,url,name
75.23,88.5,"13,28 €",-15%,https://dungeonmarvels.com/tablero/48921-paris-deluxe-ingles-con-reglamento-en-espanol-5407004491929.html,París Deluxe (Inglés con reglamento en Español)
6.65,9.5,"2,85 €",-30%,https://dungeonmarvels.com/merchandising/48860-14655-mascarilla-harry-potter-personajes-chibi-01-8445130150324.html#/4-talla-l,Mascarilla Harry Potter: Personajes Chibi 01
6.65,9.5,"2,85 €",-30%,https://dungeonmarvels.com/merchandising/48861-14653-mascarilla-harry-potter-personajes-chibi-02-8445130150294.html#/4-talla-l,Mascarilla Harry Potter: Personajes Chibi 02
6.65,9.5,"2,85 €",-30%,https://dungeonmarvels.com/merchandising/48862-14651-mascarilla-harry-potter-harry-potter-personajes-chibi-03-8445130150355.html#/4-talla-l,Mascarilla Harry Potter: Harry Potter Personajes Chibi 03
6.65,9.5,"2,85 €",-30%,https://dungeonmarvels.com/merchandising/48863-14649-mascarilla-harry-potter-hermione-granger-personajes-chibi-04-8445130150386.html#/4-talla-l,Mascarilla Harry Potter: Hermione Granger Personajes Chibi 04
6.65,9.5,"2,85 €",-30%,https://dungeonmarvels.com/merchandising/48864-14647-mascarilla-harry-potter-dobby-personajes-chibi-05-8445130150447.html#/4-talla-l,Mascarilla Harry Potter: Dobby Personajes Chibi 05
6.65,9.5,"2,85 €",-30%,https://dungeonmarvels.com/merchandising/48856-14663-mascarilla-harry-potter-hogwarts-02-gryffindor-8445130150508.html#/4-talla-l,Mascarilla Harry Potter: Hogwarts 02 - Gryffindor
6.65,9.5,"2,85 €",-30%,https://dungeonmarvels.com/merchandising/48859-14657-mascarilla-harry-potter-hogwarts-05-slytherin-8445130150591.html#/4-talla-l,Mascarilla Harry Potter: Hogwarts 05 - Slytherin
6.65,9.5,"2,85 €",-30%,https://dungeonmarvels.com/merchandising/48855-14665-mascarilla-harry-potter-hogwarts-01-8445130150201.html#/4-talla-l,Mascarilla Harry Potter: Hogwarts 01
6.65,9.5,"2,85 €",-30%,https://dungeonmarvels.com/merchandising/48850-14675-mascarilla-dc-comics-superman-01-8445130147461.html#/4-talla-l,Mascarilla DC Comics: Superman 01
6.65,9.5,"2,85 €",-30%,https://dungeonmarvels.com/merchandising/48852-14671-mascarilla-dc-comics-wonder-woman-01-8445130147553.html#/4-talla-l,Mascarilla DC Comics: Wonder Woman 01
6.65,9.5,"2,85 €",-30%,https://dungeonmarvels.com/merchandising/48854-14667-mascarilla-dc-comics-wonder-woman-03-8445130147522.html#/4-talla-l,Mascarilla DC Comics: Wonder Woman 03
6.65,9.5,"2,85 €",-30%,https://dungeonmarvels.com/merchandising/48847-14680-mascarilla-dc-comics-batman-03-8445130142022.html#/4-talla-l,Mascarilla DC Comics: Batman 03
