price,normalPrice,discount,discount_percentage,url,name
9.98,19.952899,"9,98 €",-50%,https://jugamosuna.es/tienda/9346/comprar-calico-electronico-barato.html,CÁLICO ELECTRÓNICO
23.99,39.99,"16,00 €",-40%,https://jugamosuna.es/tienda/3640/comprar-barony-barato.html,Barony
23.97,39.95,"15,98 €",-40%,https://jugamosuna.es/tienda/3939/comprar-the-river-barato.html,The River
7.17,11.95,"4,78 €",-40%,https://jugamosuna.es/tienda/651/comprar-story-cubes-batman-barato.html,Story Cubes Batman
17.97,29.95,"11,98 €",-40%,https://jugamosuna.es/tienda/3053/comprar-kero-barato.html,Kero
11.97,19.95,"7,98 €",-40%,https://jugamosuna.es/tienda/3430/comprar-bomb-squad-academy-barato.html,Bomb Squad Academy
20.97,34.950001,"13,98 €",-40%,https://jugamosuna.es/tienda/3429/comprar-bomb-squad-barato.html,Bomb Squad
11.97,19.95,"7,98 €",-40%,https://jugamosuna.es/tienda/3833/comprar-card-wars-rey-hielo-contra-marceline-barato.html,Card Wars: Rey Hielo contra Marceline
11.23,24.95,"13,72 €",-55%,https://jugamosuna.es/tienda/2547/comprar-titan-race-barato.html,Titan Race
11.96,14.95,"2,99 €",-20%,https://jugamosuna.es/tienda/2165/comprar-star-wars-destiny-carpeta-para-dados-princesa-leia-barato.html,Carpeta Para Dados Princesa Leia - Star Wars Destiny
19.96,24.95,"4,99 €",-20%,https://jugamosuna.es/tienda/6107/comprar-zombicide-special-guest-paolo-parente-barato.html,Zombicide - Special Guest: Paolo Parente
24,29.999999,"6,00 €",-20%,https://jugamosuna.es/tienda/5992/playmobil-9391-calendario-de-adviento-123.html,PLAYMOBIL-9391 - Calendario de Adviento 1.2.3…
35.97,59.950001,"23,98 €",-40%,https://jugamosuna.es/tienda/533/comprar-arcadia-quest-mas-alla-de-la-tumba-barato.html,Arcadia Quest: Más allá de la tumba
14.97,24.95,"9,98 €",-40%,https://jugamosuna.es/tienda/3526/comprar-el-puerto-barato.html,El Puerto
29.97,49.95,"19,98 €",-40%,https://jugamosuna.es/tienda/1435/comprar-el-trono-de-hierro-barato.html,Juego de Tronos: El Trono de Hierro
1.5,2.99,"1,50 €",-50%,https://jugamosuna.es/tienda/8058/comprar-star-wars-destiny-operaciones-encubiertas-sobres-de-ampliacion-barato.html,Star Wars: Destiny. Operaciones encubiertas: Sobres de ampliación
53.8,107.6,"53,80 €",-50%,https://jugamosuna.es/tienda/4851/comprar-convergencia-sobres-de-ampliacion-star-wars-destiny-barato.html,Convergencia: Sobres de Ampliación x36 - Star Wars: Destiny
1.5,2.99,"1,50 €",-50%,https://jugamosuna.es/tienda/5611/comprar-star-wars-destiny-la-chispa-de-la-esperanza-sobres-de-ampliacion-barato.html,Star Wars Destiny - La chispa de la esperanza: Sobres de ampliación
53.82,107.64,"53,82 €",-50%,https://jugamosuna.es/tienda/1206/comprar-star-wars-destiny-espiritu-de-rebelion-barato.html,Star Wars Destiny: Espíritu de rebelión Expositor de Sobres de Ampliación
53.82,107.64,"53,82 €",-50%,https://jugamosuna.es/tienda/1577/comprar-star-wars-destiny-el-imperio-en-guerra-expositor-de-sobres-de-ampliacion-barato.html,Star Wars Destiny: El Imperio en Guerra Expositor de Sobres de Ampliación
53.82,107.64,"53,82 €",-50%,https://jugamosuna.es/tienda/2033/comprar-star-wars-destiny-legados-expositor-de-sobres-de-ampliacion-36-barato.html,Legados: Expositor de Sobres de Ampliación (36) - Star Wars Destiny
